code collectivite,LIBGEO,dsu,dsr,dnp,solde_fpic,fsrif,perequations,recette_avantp,MONTANT,avantp_hab,apresp_hab
24011,Antonne-et-Trigonant,0,24469,15248,0,0,39717,690446.61,730163.61,554.5755903614457,586.4767951807229
24012,Archignac,0,16813,5367,0,0,22180,201691.29,223871.29,586.3118895348838,650.7886337209303
24014,Aubas,0,21849,9579,10320,0,41748,456448.94,498196.94,689.4999093655589,752.5633534743203
24015,Audrix,0,6498,0,4160,0,10658,300717.53,311375.53,1019.3814576271187,1055.5102711864408
24016,Augignac,0,22115,12470,0,0,34585,378781.54,413366.54,449.8593111638955,490.9341330166271
24018,Auriac-du-Périgord,0,15100,5966,6715,0,27781,330119.62,357900.62,825.29905,894.75155
24019,Azerat,0,18881,3512,8866,0,31259,390286.32,421545.32,865.379866962306,934.6902882483371
24020,La Bachellerie,0,26312,0,9179,0,35491,882685.56,918176.56,944.0487272727273,982.0070160427808
24021,Badefols-d'Ans,0,28952,14812,0,0,43764,339644.31,383408.31,746.471010989011,842.6556263736263
24022,Badefols-sur-Dordogne,0,6324,0,2695,0,9019,219059.96,228078.96,1000.2737899543379,1041.4564383561644
24023,Baneuil,0,0,0,0,0,0,544033.72,544033.72,1490.5033424657533,1490.5033424657533
24024,Bardou,0,2114,0,0,0,2114,31513.239999999998,33627.24,750.3152380952381,800.6485714285714
24025,Bars,0,13097,8008,5717,0,26822,208095.06,234917.06,867.0627499999999,978.8210833333334
24026,Bassillac et Auberoche,0,105832,39963,0,0,145795,3190142.18,3335937.18,712.5624704042887,745.127804333259
24027,Bayac,0,7003,0,4152,0,11155,291140.11,302295.11,827.1025852272727,858.7929261363636
24028,Beaumontois en Périgord,0,165459,39050,25574,0,230083,1414045.85,1644128.85,725.5237814263726,843.5756028732684
24029,Beaupouyet,0,43573,8233,0,0,51806,409028.15,460834.15,819.6956913827656,923.5153306613227
24030,Beauregard-de-Terrasson,0,16577,7873,11305,0,35755,503632.92000000004,539387.92,680.5850270270271,728.9025945945947
24031,Beauregard-et-Bassac,0,16856,11617,0,0,28473,158289.74,186762.74,571.4431046931408,674.2337184115523
24032,Beauronne,0,12477,6093,0,0,18570,182715.17,201285.17,517.6067138810199,570.2129461756374
24034,Beleymas,0,19642,7312,0,0,26954,143406.78,170360.78,515.851726618705,612.8085611510792
24035,Pays de Belvès,0,143201,2537,0,0,145738,1315334.32,1461072.32,875.1392681304059,972.104005322688
24036,Berbiguières,0,4345,3383,2686,0,10414,91187.61,101601.61,492.906,549.1978918918919
24037,Bergerac,751838,0,649171,0,0,1401009,31220641.21,32621650.21,1085.7465209528777,1134.468795339941
24038,Bertric-Burée,0,14813,5123,0,0,19936,304815.06,324751.06,654.1095708154506,696.890686695279
24039,Besse,0,6426,0,0,0,6426,134161.63,140587.63,838.5101875,878.6726875
24040,Beynac-et-Cazenac,0,17145,0,3506,0,20651,923116.59,943767.59,1613.8401923076922,1649.943339160839
24042,Biras,0,20164,7976,6335,0,34475,325730.81,360205.81,489.8207669172932,541.6628721804511
24043,Biron,0,6516,0,0,0,6516,185799.16,192315.16,938.379595959596,971.2886868686869
24045,Boisse,0,7632,0,0,0,7632,75708.92,83340.92,300.4322222222222,330.7179365079365
24046,Boisseuilh,0,4493,0,0,0,4493,110982.87,115475.87,932.6291596638655,970.3854621848739
24048,Bonneville-et-Saint-Avit-de-Fumadières,0,7445,3806,0,0,11251,199438.48,210689.48,645.4319741100323,681.8429773462783
24050,Borrèze,0,22971,5894,0,0,28865,359425.06,388290.06,998.4029444444444,1078.5835
24051,Bosset,0,6636,0,0,0,6636,90237.52,96873.52,433.83423076923077,465.73807692307696
24052,Bouillac,0,5935,689,2619,0,9243,94858.73,104101.73,707.9009701492537,776.8785820895522
24053,Boulazac Isle Manoire,142592,195053,12074,0,0,349719,16160331,16510050,1511.724134705332,1544.4387277829746
24054,Bouniagues,0,12404,5883,0,0,18287,315455.13,333742.13,532.8633952702703,563.753597972973
24055,Bourdeilles,0,19716,10166,7451,0,37333,400658.9,437991.9,527.8773386034256,577.0644268774704
24056,Le Bourdeix,0,9713,1103,0,0,10816,183711.7,194527.7,768.6682008368201,813.9234309623431
24057,Bourg-des-Maisons,0,0,0,0,0,0,155274.13,155274.13,2464.6687301587303,2464.6687301587303
24058,Bourg-du-Bost,0,16122,6924,0,0,23046,121432.78,144478.78,503.8704564315353,599.4970124481328
24059,Bourgnac,0,9948,3470,0,0,13418,196648.02,210066.02,537.2896721311475,573.9508743169399
24060,Bourniquel,0,3557,0,1215,0,4772,42221.94,46993.94,611.9121739130435,681.0715942028986
24061,Bourrou,0,6639,0,0,0,6639,113141.23,119780.23,870.3171538461538,921.3863846153846
24062,Bouteilles-Saint-Sébastien,0,9459,1776,0,0,11235,120029.07,131264.07,678.1303389830509,741.6049152542373
24063,Bouzic,0,11214,0,2490,0,13704,116465.88,130169.88,766.2228947368421,856.3807894736842
24064,Brantôme en Périgord,0,203301,31262,10451,0,245014,1925081.35,2170095.35,838.085045711798,944.7520026121027
24066,Brouchaud,0,15927,8106,0,0,24033,165757.96,189790.96,730.2112775330396,836.0835242290749
24067,Le Bugue,0,205371,1555,40373,0,247299,2981198.9,3228497.9,1080.1445289855071,1169.745615942029
24068,Le Buisson-de-Cadouin,0,272432,51663,33528,0,357623,1474202.08,1831825.08,704.6855066921606,875.6334034416826
24069,Bussac,0,13774,5410,5034,0,24218,118037.72,142255.72,307.38989583333336,370.45760416666667
24070,Busserolles,0,57642,10193,0,0,67835,404077.83,471912.83,772.6153537284895,902.3189866156788
24071,Bussière-Badil,0,44470,0,0,0,44470,365275.31,409745.31,908.6450497512437,1019.2669402985075
24073,Calès,0,8934,0,6820,0,15754,203681.57,219435.57,505.41332506203474,544.5051364764269
24074,Calviac-en-Périgord,0,15000,0,0,0,15000,285598.18,300598.18,565.5409504950495,595.2439207920792
24075,Campagnac-lès-Quercy,0,17590,0,0,0,17590,215020.54,232610.54,733.8584982935154,793.8926279863482
24076,Campagne,0,9120,0,7356,0,16476,247638.65999999997,264114.66,619.09665,660.2866499999999
24077,Campsegret,0,11948,7508,0,0,19456,277996.95,297452.95,696.7342105263158,745.4961152882206
24079,NA,0,5952,988,2218,0,9158,86095.13,95253.13,434.8238888888889,481.07641414141415
24080,Capdrot,0,49059,9180,0,0,58239,369294.65,427533.65,746.049797979798,863.7043434343435
24081,Carlux,0,68433,17626,0,0,86059,585928.36,671987.36,921.2710062893082,1056.5838993710693
24082,Carsac-Aillac,0,111960,0,0,0,111960,1074489.82,1186449.82,663.2653209876544,732.3764320987655
24083,Carsac-de-Gurson,0,7481,4201,0,0,11682,136741.15,148423.15,697.6589285714285,757.260969387755
24084,Carves,0,5720,2794,0,0,8514,67179.29,75693.29,622.0304629629629,700.8637962962962
24085,La Cassagne,0,23765,4706,4862,0,33333,136184.02,169517.02,861.9241772151898,1072.8925316455695
24086,Castelnaud-la-Chapelle,0,20429,0,0,0,20429,1088185.23,1108614.23,2248.316590909091,2290.5252685950413
24087,Castels et Bézenac,0,59093,26029,10654,0,95776,364988.02,460764.02,455.09728179551126,574.5187281795511
24088,Cause-de-Clérans,0,9538,1384,7104,0,18026,157360.35,175386.35,447.0464488636364,498.25667613636364
24089,Cazoulès,0,10194,14931,0,0,25125,344444.94,369569.94,708.7344444444444,760.431975308642
24090,Celles,0,23308,15189,0,0,38497,335571.1,374068.1,585.6389179755671,652.8239092495637
24091,Cénac-et-Saint-Julien,0,115606,26618,0,0,142224,828366.18,970590.18,673.4684390243902,789.0977073170732
24094,Chalagnac,0,10776,7745,0,0,18521,328510.83,347031.83,762.2061020881671,805.1782598607889
24095,Chalais,0,11156,9381,0,0,20537,218840.41,239377.41,543.0283126550869,593.9886104218363
24096,Champagnac-de-Belair,0,56847,0,4348,0,61195,571812.96,633007.96,762.41728,844.0106133333333
24097,Champagne-et-Fontaine,0,16193,5593,0,0,21786,283697.33,305483.33,675.4698333333333,727.341261904762
24098,Champcevinel,0,40187,15737,0,0,55924,2594985.65,2650909.65,892.6679222566219,911.9056243550051
24100,Champniers-et-Reilhac,0,32779,13586,0,0,46365,264213.12,310578.12,524.2323809523809,616.2264285714285
24101,Champs-Romain,0,9509,0,0,0,9509,195388.46,204897.46,618.317911392405,648.4096835443038
24102,Chancelade,0,67762,82809,0,0,150571,3538186.49,3688757.49,791.3635629613062,825.0408163721763
24104,Chantérac,0,20528,16106,0,0,36634,205398.61,242032.61,328.637776,387.25217599999996
24105,Chapdeuil,0,3140,559,0,0,3699,78710.96,82409.96,574.5325547445256,601.5325547445256
24106,La Chapelle-Aubareil,0,18847,16814,12363,0,48024,413445.47,461469.47,774.2424531835205,864.1750374531834
24107,La Chapelle-Faucher,0,10629,0,3689,0,14318,198438.57,212756.57,465.81823943661976,499.42856807511737
24108,La Chapelle-Gonaguet,0,23900,15782,0,0,39682,628718.9,668400.9,572.08271155596,608.1900818926297
24109,La Chapelle-Grésignac,0,6293,0,0,0,6293,94818.97,101111.97,817.4049137931034,871.6549137931034
24110,La Chapelle-Montabourlet,0,2381,588,0,0,2969,55338.38,58307.38,747.8159459459459,787.9375675675675
24111,La Chapelle-Montmoreau,0,3481,0,717,0,4198,48557.94,52755.94,665.1772602739726,722.6841095890411
24113,La Chapelle-Saint-Jean,0,2838,2751,0,0,5589,66790.84,72379.84,710.5408510638298,769.9982978723403
24114,Chassaignes,0,3437,684,0,0,4121,58804.72,62925.72,816.7322222222223,873.9683333333334
24115,Château-l'Évêque,0,107385,31510,0,0,138895,1175787.42,1314682.42,543.8424699352452,608.0862257169288
24116,Châtres,0,6955,6264,4679,0,17898,158614.38,176512.38,830.441780104712,924.1485863874345
24117,Les Coteaux Périgourdins,0,17953,9007,10026,0,36986,388380.93,425366.93,669.6222931034482,733.3912586206897
24119,Cherval,0,12402,0,0,0,12402,178389.29,190791.29,625.9273333333333,669.4431228070175
24120,Cherveix-Cubas,0,65899,22273,0,0,88172,358817.15,446989.15,572.2761562998405,712.901355661882
24121,Chourgnac,0,2930,1945,0,0,4875,67018.69,71893.69,957.4098571428572,1027.0527142857143
24122,Cladech,0,4443,3135,0,0,7578,62236.3,69814.3,641.6113402061856,719.7350515463918
24123,Clermont-de-Beauregard,0,4003,2309,0,0,6312,77414.53,83726.53,703.7684545454546,761.1502727272727
24124,Clermont-d'Excideuil,0,9429,6745,0,0,16174,158720.93,174894.93,629.8449603174603,694.0274999999999
24126,Colombier,0,6096,0,0,0,6096,118788.6,124884.6,486.83852459016396,511.82213114754103
24127,NA,0,6376,0,3604,0,9980,232562.63,242542.63,1011.1418695652175,1054.5331739130436
24128,Comberanche-et-Épeluche,0,4543,2217,0,0,6760,88055.67,94815.67,521.0394674556213,561.0394674556213
24129,Condat-sur-Trincou,0,11940,0,0,0,11940,229411.49,241351.49,492.2993347639485,517.921652360515
24130,Condat-sur-Vézère,0,16805,0,11273,0,28078,603180.34,631258.34,649.9788146551724,680.2352801724138
24131,Connezac,0,2843,0,0,0,2843,62456.59,65299.59,743.5308333333332,777.3760714285714
24132,Conne-de-Labarde,0,7344,0,0,0,7344,88025.52,95369.52,349.3076190476191,378.4504761904762
24133,La Coquille,0,135090,41366,0,0,176456,1009993.3600000001,1186449.36,740.4643401759531,869.8309090909091
24134,Corgnac-sur-l'Isle,0,21803,16536,0,0,38339,469972.94,508311.94,571.7432360097324,618.3843552311436
24135,Cornille,0,14096,8006,0,0,22102,350009.43,372111.43,511.70969298245615,544.0225584795321
24136,Coubjours,0,6213,4957,0,0,11170,116191.58,127361.58,824.0537588652483,903.2736170212767
24137,Coulaures,0,53985,31478,0,0,85463,510912.20999999996,596375.21,595.4687762237762,695.0760023310023
24138,Coulounieix-Chamiers,0,277486,215151,0,0,492637,9591659.5,10084296.5,1112.076463768116,1169.1937971014493
24139,Coursac,0,111009,43468,0,0,154477,1499756.51,1654233.51,708.4348181388758,781.4045866792632
24140,Cours-de-Pile,0,25784,18915,0,0,44699,777970.34,822669.34,482.91144630664184,510.6575667287399
24141,Coutures,0,9236,2393,0,0,11629,122722.69,134351.69,639.1806770833333,699.7483854166667
24142,Coux et Bigaroque-Mouzens,0,117854,32194,14790,0,164838,622287.28,787125.28,497.43187849720226,629.1968665067945
24143,Couze-et-Saint-Front,0,13878,578,10514,0,24970,531647.45,556617.45,700.4577733860342,733.3563241106718
24144,Creyssac,0,3944,1370,0,0,5314,71003.16,76317.16,780.2545054945056,838.6501098901099
24145,Creysse,0,21678,0,0,0,21678,1390825.08,1412503.08,770.1135548172758,782.116877076412
24146,Creyssensac-et-Pissot,0,7680,5946,0,0,13626,112319.02,125945.02,428.6985496183206,480.7061832061069
24147,Cubjac-Auvézère-Val d'Ans,0,78141,44058,0,0,122199,664030.9,786229.9,593.9453488372093,703.2467799642219
24148,Cunèges,0,6598,6957,0,0,13555,143027.93,156582.93,473.602417218543,518.4865231788079
24150,Daglan,0,18428,0,0,0,18428,498541.64,516969.64,849.3043270868825,880.6978534923339
24151,Doissat,0,7290,3420,0,0,10710,83837.39,94547.39,704.5158823529412,794.5158823529412
24152,Domme,0,99446,22649,0,0,122095,1029150.98,1151245.98,1067.5840041493775,1194.2385684647302
24153,La Dornac,0,16321,15989,10315,0,42625,240637.40000000002,283262.4,550.6576659038902,648.1977116704807
24154,Douchapt,0,11353,8188,0,0,19541,168798.15,188339.15,476.8309322033898,532.0314971751412
24155,Douville,0,10138,5150,0,0,15288,354608.44,369896.44,770.8879130434783,804.1226956521739
24156,La Douze,0,27250,18446,0,0,45696,871204.88,916900.88,760.8776244541485,800.7867947598253
24157,Douzillac,0,49939,25088,0,0,75027,350618.68,425645.68,428.6291931540342,520.3492420537897
24158,Dussac,0,12893,0,0,0,12893,326408.78,339301.78,792.2543203883496,823.5480097087379
24159,Échourgnac,0,14622,3703,4733,0,23058,156404.98,179462.98,377.78980676328507,433.4854589371981
24160,Église-Neuve-de-Vergt,0,30450,19663,0,0,50113,349965.67,400078.67,670.4323180076628,766.4342337164751
24161,Église-Neuve-d'Issac,0,8432,0,0,0,8432,130554.35,138986.35,932.5310714285715,992.7596428571429
24162,Escoire,0,7332,1946,0,0,9278,215189.04,224467.04,487.9570068027211,508.9955555555556
24163,Étouars,0,12547,6208,0,0,18755,78105.08,96860.08,524.195167785235,650.0676510067115
24164,Excideuil,0,89956,0,0,0,89956,1199165.72,1289121.72,991.0460495867768,1065.3898512396695
24165,Eygurande-et-Gardedeuil,0,18296,3630,3254,0,25180,155807.28,180987.28,385.66158415841585,447.98831683168316
24167,Eymet,0,198352,41014,0,0,239366,1549609.83,1788975.83,573.504748334567,662.0932013323464
24168,Plaisance,0,15001,0,0,0,15001,151713.3,166714.3,340.9287640449438,374.63887640449434
24170,NA,0,10316,1264,2693,0,14273,101376.94,115649.94,349.5756551724138,398.79289655172414
24171,Eyzerac,0,13857,8849,0,0,22706,261222.38,283928.38,459.8985563380282,499.8739084507042
24172,Les Eyzies,0,26047,0,15956,0,42003,1179495.55,1221498.55,1438.4092073170732,1489.6323780487805
24174,Fanlac,0,9279,3022,0,0,12301,136121.39,148422.39,1047.0876153846154,1141.7106923076924
24175,Les Farges,0,8327,9673,7945,0,25945,189855.61,215800.61,565.0464583333332,642.2637202380952
24176,Faurilles,0,1887,0,0,0,1887,33773.99,35660.99,865.9997435897435,914.384358974359
24177,Faux,0,31183,17438,0,0,48621,544850.44,593471.44,878.7910322580644,957.2119999999999
24179,La Feuillade,0,12608,16882,12347,0,41837,466661.78,508498.78,614.0286578947369,669.0773421052631
24180,Firbeix,0,10059,4851,0,0,14910,254206.69,269116.69,844.5404983388704,894.0753820598006
24181,NA,0,8762,0,0,0,8762,129187.03,137949.03,393.8628963414634,420.5763109756098
24182,Le Fleix,0,32369,13546,0,0,45915,824843.81,870758.81,526.7201851851852,556.0401085568327
24183,Fleurac,0,13632,0,6113,0,19745,171252.32,190997.32,668.954375,746.08328125
24184,Florimont-Gaumier,0,11104,0,0,0,11104,124227.15,135331.15,856.7389655172414,933.318275862069
24186,Fonroque,0,23283,0,0,0,23283,106733.89,130016.89,334.58899686520374,407.57645768025077
24188,Fossemagne,0,37756,19106,12170,0,69032,509330.87,578362.87,843.2630298013245,957.5544205298013
24189,Fougueyrolles,0,28425,21760,0,0,50185,175870.77,226055.77,348.2589504950495,447.63518811881187
24190,Fouleix,0,9527,4426,0,0,13953,233939.49,247892.49,987.0864556962025,1045.9598734177214
24191,Fraisse,0,6411,1103,0,0,7514,109059.48,116573.48,645.3223668639052,689.7839053254438
24192,Gabillou,0,4708,2069,1952,0,8729,62994.61,71723.61,642.8021428571428,731.8735714285714
24193,Gageac-et-Rouillac,0,12082,0,0,0,12082,286319.88,298401.88,664.3152668213457,692.3477494199536
24194,Gardonne,0,19172,0,0,0,19172,936470.32,955642.32,595.7190330788803,607.9149618320611
24195,Gaugeac,0,3837,0,0,0,3837,78109.85,81946.85,673.360775862069,706.4383620689656
24196,Génis,0,14721,10803,0,0,25524,340534.49,366058.49,727.6377991452991,782.1762606837607
24197,Ginestet,0,14748,0,0,0,14748,355473.15,370221.15,473.33308921438083,492.9709054593875
24198,NA,0,9499,3404,3172,0,16075,86583.32,102658.32,342.2265612648222,405.7641106719368
24199,Gout-Rossignol,0,19273,8443,0,0,27716,265810.02,293526.02,679.8210230179029,750.7059335038364
24200,Grand-Brassac,0,23129,15619,0,0,38748,331053.47,369801.47,617.6370708955224,689.9281156716418
24202,Granges-d'Ans,0,8910,3805,0,0,12715,131846.7,144561.7,780.1579881656805,855.3946745562131
24205,Grignols,0,20827,16374,0,0,37201,321141.17,358342.17,511.3712898089172,570.608550955414
24206,Grives,0,7307,3556,0,0,10863,80228.02,91091.02,561.035104895105,637.0001398601399
24207,Groléjac,0,15776,0,0,0,15776,583063.6,598839.6,880.7607250755286,904.5915407854984
24208,Grun-Bordas,0,17867,6171,0,0,24038,182617.56,206655.56,830.0798181818182,939.3434545454545
24209,Hautefaye,0,5225,1406,0,0,6631,88332.33,94963.33,690.096328125,741.901015625
24210,Hautefort,0,94086,9089,0,0,103175,889910.39,993085.39,839.5381037735849,936.8730094339622
24211,Issac,0,31344,17046,0,0,48390,292564.57,340954.57,683.5620794392523,796.6228271028037
24212,Issigeac,0,67961,12623,0,0,80584,436472.01,517056.01,566.8467662337663,671.5013116883117
24213,Jaure,0,6537,0,0,0,6537,102964.26,109501.26,605.6721176470588,644.1250588235293
24214,Javerlhac-et-la-Chapelle-Saint-Robert,0,23263,12405,0,0,35668,572113.01,607781.01,647.919603624009,688.3137146092865
24215,Jayac,0,8689,0,0,0,8689,127862.69,136551.69,710.3482777777778,758.6205
24216,La Jemaye-Ponteyraud,0,8073,1110,0,0,9183,116699.73,125882.73,729.3733125,786.7670625
24217,Journiac,0,18015,16136,11731,0,45882,323432.26,369314.26,682.3465400843882,779.1440084388186
24218,Jumilhac-le-Grand,0,208334,45695,0,0,254029,964297.48,1218326.48,742.3383217859893,937.8956735950732
24220,Lacropte,0,32622,21046,0,0,53668,328067.14,381735.14,491.1184730538922,571.4597904191617
24221,Rudeau-Ladosse,0,7611,0,0,0,7611,94874.84,102485.84,554.8236257309941,599.3323976608187
24222,La Force,0,231381,62758,0,0,294139,1236355.27,1530494.27,456.55659896602657,565.1751366322009
24223,Lalinde,0,150602,0,23915,0,174517,2701570.19,2876087.19,920.1533344686649,979.5937295640326
24224,Lamonzie-Montastruc,0,14451,0,0,0,14451,398412.5,412863.5,548.0226960110041,567.9002751031637
24225,Lamonzie-Saint-Martin,0,128733,0,0,0,128733,1083287.46,1212020.46,443.4250757265657,496.1197134670487
24226,Lamothe-Montravel,0,24733,28367,0,0,53100,662001.39,715101.39,495.13940912490654,534.8551907255048
24227,Lanouaille,0,133207,24121,0,0,157328,644104.54,801432.54,631.4750392156864,785.7181764705882
24228,Lanquais,0,13911,3982,8214,0,26107,324322.25,350429.25,616.5822243346007,666.2153041825095
24229,Le Lardin-Saint-Lazare,0,0,0,-10188,0,-10188,2457607.75,2447419.75,1321.2944892473117,1315.8170698924732
24230,Larzac,0,6616,2632,0,0,9248,118577.25,127825.25,871.8915441176471,939.8915441176471
24231,Lavalade,0,3309,661,0,0,3970,64563.979999999996,68533.98,672.5414583333333,713.895625
24232,Lavaur,0,5501,0,0,0,5501,65980.36,71481.36,1015.0824615384615,1099.7132307692307
24233,NA,0,4478,2705,0,0,7183,87346.46,94529.46,661.7156060606061,716.1322727272727
24234,Les Lèches,0,11055,0,0,0,11055,252206.65000000002,263261.65,685.3441576086957,715.3849184782609
24236,Léguillac-de-l'Auche,0,62560,29799,0,0,92359,345190.48,437549.48,341.43469831849654,432.78880316518297
